station,year,month,day,rain,rel_hum,tmax,tmin
Koundara,2013,7,15,0,76,32.7,22
Koundara,2013,7,16,0.4,71,35.8,23
Koundara,2013,7,17,0,,,
Koundara,2013,7,18,0,,,
Koundara,2013,7,19,1.6,,,
Koundara,2013,7,20,24.3,78,33.8,18.5
Koundara,2013,7,21,12.2,86,31.4,18.4
Koundara,2013,7,22,12.1,88,32,20.2
Koundara,2013,7,23,10.6,80,30.5,18.6
Koundara,2013,7,24,0,77,34,21.5
Koundara,2013,7,25,20.3,90,27,18
Koundara,2013,7,26,7.5,74,33.5,21
Koundara,2013,7,27,1.1,74,32.6,20.5
Koundara,2013,7,28,0.1,78,31.5,19.5
Koundara,2013,7,29,0,77,32.7,19.4
Koundara,2013,7,30,2.2,79,33.5,22.6
Koundara,2013,7,31,6.3,79,33.3,22.4
Koundara,2013,8,1,1.1,82,30.6,19.5
Koundara,2013,8,2,0,73,32.5,21.2
Koundara,2013,8,3,0.6,79,33.5,21.5
Koundara,2013,8,4,0.4,82,32.4,22.1
Koundara,2013,8,5,2.9,86,32.5,20
Koundara,2013,8,6,7.9,90,32,21
Koundara,2013,8,7,1.8,84,31,21.3
Koundara,2013,8,8,24.8,76,33,21.2
Koundara,2013,8,9,12.5,95,24.4,18
Koundara,2013,8,10,4.9,86,32.8,20.2
Koundara,2013,8,11,1.7,83,29.6,21.4
Koundara,2013,8,12,2.5,82,30.6,21
Koundara,2013,8,13,32.3,92,32,21.2
Koundara,2013,8,14,0,84,30.5,20
Koundara,2013,8,15,0,78,32.2,20.4
Koundara,2013,8,16,0.3,86,29.4,21
Koundara,2013,8,17,0,79,30.6,21.5
Koundara,2013,8,18,8.6,87,30.8,21.5
Koundara,2013,8,19,1.7,76,32.5,21
Koundara,2013,8,20,2.1,78,32,22
Koundara,2013,8,21,20.8,83,31.4,20.2
Koundara,2013,8,22,0.3,84,32.6,21
Koundara,2013,8,23,0,79,33.8,22
Koundara,2013,8,24,15.7,87,32,19.5
Koundara,2013,8,25,1.6,84,31.6,20.2
Koundara,2013,8,26,12.6,85,34.5,21
Koundara,2013,8,27,8.8,82,32.5,21.2
Koundara,2013,8,28,5.6,83,31.6,19.8
Koundara,2013,8,29,14.3,92,27,21.4
Koundara,2013,8,30,0,78,29.5,20.5
Koundara,2013,8,31,0,75,31.6,20.3
Koundara,2013,9,1,0,78,33,20.5
Koundara,2013,9,2,1,85,31,20.5
Koundara,2013,9,3,0,82,33,20
Koundara,2013,9,4,35.6,85,31.8,22.2
Koundara,2013,9,5,14.6,82,32,20
Koundara,2013,9,6,24.2,90,30.6,19
Koundara,2013,9,7,0.1,83,31.8,21.4
Koundara,2013,9,8,9,80,33,21
Koundara,2013,9,9,0,80,33.2,20.8
Koundara,2013,9,10,16.3,85,31.8,18.5
Koundara,2013,9,11,0,79,34,21.5
Koundara,2013,9,12,13,86,31.6,19.4
Koundara,2013,9,13,1.2,78,34.6,20
Koundara,2013,9,14,0,79,32.6,21.6
Koundara,2013,9,15,2.3,81,32.2,22
Koundara,2013,9,16,20.7,79,33.2,20.5
Koundara,2013,9,17,4.7,84,33.6,20.6
Koundara,2013,9,18,0.2,81,33.5,21
Koundara,2013,9,19,32.3,83,33.6,21
Koundara,2013,9,20,0,83,32.5,20
Koundara,2013,9,21,3.5,80,34,20.5
Koundara,2013,9,22,0,84,30.6,20
Koundara,2013,9,23,0,79,35,21.4
Koundara,2013,9,24,0,82,33.5,21.8
Koundara,2013,9,25,2.3,85,32.4,21.2
Koundara,2013,9,26,7.6,89,33,20.5
Koundara,2013,9,27,20.9,86,31,20.4
Koundara,2013,9,28,0,85,32.4,19.6
Koundara,2013,9,29,0,80,33.5,21.7
Koundara,2013,9,30,0,78,35.4,23
Koundara,2013,10,1,0.4,84,33.4,19.6
Koundara,2013,10,2,0,84,32.6,19.5
Koundara,2013,10,3,32.1,82,35.5,22.6
Koundara,2013,10,4,0,83,34.4,20.2
Koundara,2013,10,5,0,82,34.5,20
Koundara,2013,10,6,1.4,82,33.4,20.4
Koundara,2013,10,7,0,79,33.2,20
Koundara,2013,10,8,0,81,34,20
Koundara,2013,10,9,41.1,85,29.6,17
Koundara,2013,10,10,0,81,34.5,19.4
Koundara,2013,10,11,11.9,84,34,20.8
Koundara,2013,10,12,0,80,35,21
Koundara,2013,10,13,0,79,35,22
Koundara,2013,10,14,0,77,34.6,20
Koundara,2013,10,15,0,79,34.6,20
Koundara,2013,10,16,28.8,83,34,22
Koundara,2013,10,17,0.4,91,27.5,19.4
Koundara,2013,10,18,0,83,34,21.6
Koundara,2013,10,19,0,79,34.6,20.4
Koundara,2013,10,20,0,82,34.2,21.2
Koundara,2013,10,21,11.1,77,35,19.4
Koundara,2013,10,22,2.9,84,32.4,19.3
Koundara,2013,10,23,0,81,33.8,19
Koundara,2013,10,24,0,82,35.6,19.4
Koundara,2013,10,25,0,81,32.8,20
Koundara,2013,10,26,7.3,78,33.6,19.5
Koundara,2013,10,27,4.6,82,34.6,20.2
Koundara,2013,10,28,1.4,86,31.8,18.8
Koundara,2013,10,29,0,81,32.8,20.2
Koundara,2013,10,30,0,75,35.5,21.2
Koundara,2013,10,31,0,83,32,19.5
Koundara,2013,11,1,1.4,80,33,20.6
Koundara,2013,11,2,0,75,29.6,19.1
Koundara,2013,11,3,0,81,31,19
Koundara,2013,11,4,0,77,35,19
Koundara,2013,11,5,0,81,34.5,20.5
Koundara,2013,11,6,0,81,34.6,19.5
Koundara,2013,11,7,0,80,35.4,17.5
Koundara,2013,11,8,0,77,34.2,19
Koundara,2013,11,9,0,80,35.5,18
Koundara,2013,11,10,0,81,36.5,19.6
Koundara,2013,11,11,0,80,35.2,19
Koundara,2013,11,12,0,80,35.7,19.5
Koundara,2013,11,13,0,77,34,21
Koundara,2013,11,14,0,78,34.6,20.2
Koundara,2013,11,15,0,79,35.5,19.2
Koundara,2013,11,16,0,76,34.6,20
Koundara,2013,11,17,0,78,32.6,18.3
Koundara,2013,11,18,0,75,33.4,19
Koundara,2013,11,19,0,80,28.6,17
Koundara,2013,11,20,0,76,30.4,16.2
Koundara,2013,11,21,0,73,31.8,16
Koundara,2013,11,22,0,58,33.5,15.8
Koundara,2013,11,23,0,70,37,15.5
Koundara,2013,11,24,0,69,35.5,16.2
Koundara,2013,11,25,0,68,36,15.6
Koundara,2013,11,26,0,69,35.8,16.2
Koundara,2013,11,27,0,72,35,16.3
Koundara,2013,11,28,0,63,35.5,18
Koundara,2013,11,29,0,61,38,19.1
Koundara,2013,11,30,0,68,38,20.3
Koundara,2013,12,1,0,79,36.4,18.2
Koundara,2013,12,2,0,75,36.5,20.8
Koundara,2013,12,3,0,72,36.8,19
Koundara,2013,12,4,0,71,37,14.4
Koundara,2013,12,5,0,63,37.6,12
Koundara,2013,12,6,0,66,37,10.5
Koundara,2013,12,7,0,68,35.6,8.6
Koundara,2013,12,8,0,70,35.6,8.8
Koundara,2013,12,9,0,73,35.8,8.5
Koundara,2013,12,10,0,62,34.2,7.5
Koundara,2013,12,11,0,64,36.2,6.5
Koundara,2013,12,12,0,66,36.5,7
Koundara,2013,12,13,0,65,35,10
Koundara,2013,12,14,0,63,31.5,9
Koundara,2013,12,15,0,63,31.5,8.8
Koundara,2013,12,16,0,66,29,10.5
Koundara,2013,12,17,0,70,34.5,12.7
Koundara,2013,12,18,0,60,32,11
Koundara,2013,12,19,0,59,32,7.4
Koundara,2013,12,20,0,37,32.5,7.2
Koundara,2013,12,21,0,37,32.8,6.2
Koundara,2013,12,22,0,35,34,6
Koundara,2013,12,23,0,40,31.9,6.4
Koundara,2013,12,24,0,46,33,6.8
Koundara,2013,12,25,0,37,34,8
Koundara,2013,12,26,0,35,34,10.2
Koundara,2013,12,27,0,36,36,10.4
Koundara,2013,12,28,0,37,36.5,7.4
Koundara,2013,12,29,0,45,37,6.7
Koundara,2013,12,30,0,43,36,6
Koundara,2013,12,31,0,49,33,7.4
Koundara,2014,1,1,0,46,34.5,6
Koundara,2014,1,2,0,34,34.6,9
Koundara,2014,1,3,0,33,35.6,10
Koundara,2014,1,4,0,33,36,9.3
Koundara,2014,1,5,0,38,35.6,8
Koundara,2014,1,6,0,41,33,7
Koundara,2014,1,7,0,42,34,6.8
Koundara,2014,1,8,0,44,37,8.6
Koundara,2014,1,9,0,49,36.4,9
Koundara,2014,1,10,0,45,32.5,8.5
Koundara,2014,1,11,0,42,35,9
Koundara,2014,1,12,0,44,37.6,9.5
Koundara,2014,1,13,0,43,38.6,10.4
Koundara,2014,1,14,0,55,37.5,9.3
Koundara,2014,1,15,0,57,37,11.4
Koundara,2014,1,16,0,38,37.8,9.5
Koundara,2014,1,17,0,50,35.2,8
Koundara,2014,1,18,0,48,34,8
Koundara,2014,1,19,0,42,36.2,9
Koundara,2014,1,20,0,40,36,10
Koundara,2014,1,21,0,33,36.5,11.5
Koundara,2014,1,22,0,36,35.5,10.5
Koundara,2014,1,23,0,38,36.3,10.5
Koundara,2014,1,24,0,40,36.4,11.5
Koundara,2014,1,25,0,35,35,11.5
Koundara,2014,1,26,0,42,39,11
Koundara,2014,1,27,0,38,37.6,10.7
Koundara,2014,1,28,0,28,38.6,11
Koundara,2014,1,29,0,44,39,10.2
Koundara,2014,1,30,0,58,36.6,14
Koundara,2014,1,31,0,40,33.6,11.5
Koundara,2014,2,1,0,30,33.5,10.2
Koundara,2014,2,2,0,29,35.5,8
Koundara,2014,2,3,0,21,35.8,8.3
Koundara,2014,2,4,0,25,35,9
Koundara,2014,2,5,0,29,37,10.2
Koundara,2014,2,6,0,28,37.7,10.5
Koundara,2014,2,7,0,23,39,11
Koundara,2014,2,8,0,23,38.4,11.5
Koundara,2014,2,9,0,17,38.5,11.5
Koundara,2014,2,10,0,26,39.2,10.7
Koundara,2014,2,11,0,25,38.2,13
Koundara,2014,2,12,0,28,39.5,9
Koundara,2014,2,13,0,21,38.2,10.8
Koundara,2014,2,14,0,37,39.5,9
Koundara,2014,2,15,0,46,40,11
Koundara,2014,2,16,0,42,33.5,11.5
Koundara,2014,2,17,0,35,33.2,8.5
Koundara,2014,2,18,0,36,33,10.4
Koundara,2014,2,19,0,34,36,12.2
Koundara,2014,2,20,0,30,36.5,11
Koundara,2014,2,21,0,28,38.5,12.5
Koundara,2014,2,22,0,35,39.5,13
Koundara,2014,2,23,0,46,39.5,12.5
Koundara,2014,2,24,0,32,39.4,11.8
Koundara,2014,2,25,0,27,39.8,11.3
Koundara,2014,2,26,0,24,39,11.4
Koundara,2014,2,27,0,24,38.5,11.4
Koundara,2014,2,28,0,20,34.5,16.3
Koundara,2014,3,1,0,23,35.5,13
Koundara,2014,3,2,0,24,36.2,10.2
Koundara,2014,3,3,0,28,38.6,10.6
Koundara,2014,3,4,0,31,40.3,9
Koundara,2014,3,5,0,41,40.5,10.8
Koundara,2014,3,6,0,43,40.5,12.4
Koundara,2014,3,7,0,37,39.5,12.5
Koundara,2014,3,8,0,41,38,14.5
Koundara,2014,3,9,0,40,39.2,12.8
Koundara,2014,3,10,0,38,39.5,14
Koundara,2014,3,11,0,46,38.6,14.2
Koundara,2014,3,12,0,43,39.5,13.2
Koundara,2014,3,13,0,32,41.4,12.5
Koundara,2014,3,14,0,32,42.4,18.5
Koundara,2014,3,15,0,43,41.3,19.5
Koundara,2014,3,16,0,41,40.2,19.5
Koundara,2014,3,17,0,44,40.5,19.8
Koundara,2014,3,18,0,32,40,18
Koundara,2014,3,19,0,41,41,17.5
Koundara,2014,3,20,0,48,42,19
Koundara,2014,3,21,0,46,42,18
Koundara,2014,3,22,0,43,41,19.4
Koundara,2014,3,23,0,45,42,16.8
Koundara,2014,3,24,0,50,40.6,20
Koundara,2014,3,25,0,47,40.6,18.9
Koundara,2014,3,26,0,45,40.6,20
Koundara,2014,3,27,0,45,41.5,21.6
Koundara,2014,3,28,0,49,40.6,20.9
Koundara,2014,3,29,0,51,39.5,19
Koundara,2014,3,30,0,38,41,17.7
Koundara,2014,3,31,0,49,40.6,19.7
Koundara,2014,4,1,0,47,41.5,21
Koundara,2014,4,2,0,44,41.2,20
Koundara,2014,4,3,0,39,42.8,20.8
Koundara,2014,4,4,0,42,43,22.5
Koundara,2014,4,5,0,46,41.8,21.3
Koundara,2014,4,6,0,48,42.5,21.2
Koundara,2014,4,7,0,49,41.5,20
Koundara,2014,4,8,0,44,40.8,20
Koundara,2014,4,9,0,51,40.5,20.4
Koundara,2014,4,10,0,50,40,20.2
Koundara,2014,4,11,0,45,41.2,20
Koundara,2014,4,12,0,50,40.3,19.4
Koundara,2014,4,13,0,53,41.6,19.5
Koundara,2014,4,14,0,49,42,22
Koundara,2014,4,15,0,43,42,20.5
Koundara,2014,4,16,0,51,40,20.2
Koundara,2014,4,17,0,48,41.2,21.5
Koundara,2014,4,18,0,48,41.5,22
Koundara,2014,4,19,0,52,41,22
Koundara,2014,4,20,0,55,42,21.8
Koundara,2014,4,21,0,53,42,21
Koundara,2014,4,22,0,54,41,20.2
Koundara,2014,4,23,0,58,41,21.5
Koundara,2014,4,24,0,53,39.5,23.5
Koundara,2014,4,25,0,49,42.5,22.5
Koundara,2014,4,26,0,55,42.5,20.5
Koundara,2014,4,27,0,55,41,20.6
Koundara,2014,4,28,0,50,42.4,21.6
Koundara,2014,4,29,0,54,39.6,22
Koundara,2014,4,30,0,54,40.2,21
Koundara,2014,5,1,0,52,40.6,21.5
Koundara,2014,5,2,0,53,41.5,22
Koundara,2014,5,3,0,47,41,22
Koundara,2014,5,4,0,53,39.5,23.4
Koundara,2014,5,5,0,58,37,22.4
Koundara,2014,5,6,0,53,39.5,22.3
Koundara,2014,5,7,0,51,40,24
Koundara,2014,5,8,0,48,42.5,23
Koundara,2014,5,9,0,48,42.5,21.6
Koundara,2014,5,10,0,54,40.6,20.6
Koundara,2014,5,11,0,53,40.6,22.8
Koundara,2014,5,12,0,61,39,22
Koundara,2014,5,13,4.8,55,40.6,23
Koundara,2014,5,14,0,60,39,23
Koundara,2014,5,15,16.2,62,40.2,23
Koundara,2014,5,16,3.5,60,39.5,22
Koundara,2014,5,17,4.1,72,37.2,20.8
Koundara,2014,5,18,4.9,82,29.5,19.7
Koundara,2014,5,19,1.3,69,35,21.5
Koundara,2014,5,20,55.3,70,37,21.5
Koundara,2014,5,21,8.7,80,32.2,15.6
Koundara,2014,5,22,0,66,35.6,21
Koundara,2014,5,23,0,67,37.2,21.5
Koundara,2014,5,24,0,64,39.7,21.6
Koundara,2014,5,25,0,66,37.2,22.6
Koundara,2014,5,26,20.3,78,33,18.6
Koundara,2014,5,27,0,71,36.8,21
Koundara,2014,5,28,0,70,38,22.4
Koundara,2014,5,29,0,68,37.2,21.4
Koundara,2014,5,30,0,73,34.2,22.2
Koundara,2014,5,31,16.7,77,34.7,19.2
Koundara,2014,6,1,0,78,34.8,19.4
Koundara,2014,6,2,14,86,31.2,18
Koundara,2014,6,3,0,75,34.5,19.5
Koundara,2014,6,4,0,80,33,22.5
Koundara,2014,6,5,1.7,82,31,20.2
Koundara,2014,6,6,0,77,34.2,20
Koundara,2014,6,7,0,78,34,20
Koundara,2014,6,8,0,74,35.5,22.4
Koundara,2014,6,9,0,74,34.5,23
Koundara,2014,6,10,4.8,82,32.2,18.8
Koundara,2014,6,11,35.7,77,33.8,21.2
Koundara,2014,6,12,0.7,78,33.4,17.5
Koundara,2014,6,13,0,74,36.2,21.6
Koundara,2014,6,14,0,74,35.5,21.6
Koundara,2014,6,15,0,83,33.5,21.6
Koundara,2014,6,16,0,73,34,21
Koundara,2014,6,17,0,75,35,21.5
Koundara,2014,6,18,0,78,34.5,21
Koundara,2014,6,19,17.6,70,35.6,23.4
Koundara,2014,6,20,0,73,34.6,19.2
Koundara,2014,6,21,0,75,33.8,20.5
Koundara,2014,6,22,3.3,85,33.5,20
Koundara,2014,6,23,0,73,34.6,19.5
Koundara,2014,6,24,0,75,35.3,22
Koundara,2014,6,25,0,76,34.4,22.1
Koundara,2014,6,26,0,77,33.5,23.3
Koundara,2014,6,27,0,75,34.6,21.5
Koundara,2014,6,28,0,74,35.2,22.5
Koundara,2014,6,29,,70,35,21.1
Koundara,2014,6,30,0,74,36,20.2
Koundara,2014,7,1,0,78,33.4,21.4
Koundara,2014,7,2,23.7,91,27.6,17
Koundara,2014,7,3,31.5,79,34,20.6
Koundara,2014,7,4,0,80,33.5,19
Koundara,2014,7,5,0,79,34.5,21.4
Koundara,2014,7,6,0,80,32.6,21
Koundara,2014,7,7,0.2,79,32,21.5
Koundara,2014,7,8,1.1,76,33.5,21.6
Koundara,2014,7,9,0,73,33.2,20.5
Koundara,2014,7,10,,74,35.2,21
Koundara,2014,7,11,0.1,81,33,21.4
Koundara,2014,7,12,0,70,35.6,21
Koundara,2014,7,13,0,75,34.5,21.4
Koundara,2014,7,14,0.8,80,31.5,23
Koundara,2014,7,15,0,79,33.2,18.2
Koundara,2014,7,16,59.7,75,35.5,21.2
Koundara,2014,7,17,0.2,88,29.5,17
Koundara,2014,7,18,0,78,33.5,20.5
Koundara,2014,7,19,9.3,89,32,20.2
Koundara,2014,7,20,0,81,32.2,19.8
Koundara,2014,7,21,27.4,76,33.5,19.8
Koundara,2014,7,22,0,82,32.5,18.5
Koundara,2014,7,23,0,80,33,20.5
Koundara,2014,7,24,0,76,33.4,20.2
Koundara,2014,7,25,6.1,78,33,21.6
Koundara,2014,7,26,0.5,83,30.5,19.2
Koundara,2014,7,27,8,76,34,20.3
Koundara,2014,7,28,0,80,33.8,19.4
Koundara,2014,7,29,0,78,33,20.5
Koundara,2014,7,30,0.6,87,30,19.5
Koundara,2014,7,31,0,77,33.6,20.2
Koundara,2014,8,1,0,84,32.8,20
Koundara,2014,8,2,1.9,87,30.5,18
Koundara,2014,8,3,2.6,81,32.6,18.5
Koundara,2014,8,4,0.9,85,32.6,20
Koundara,2014,8,5,19,90,30,20
Koundara,2014,8,6,0,86,29.5,19
Koundara,2014,8,7,0,83,32,20
Koundara,2014,8,8,0.4,81,33.5,20.5
Koundara,2014,8,9,8.3,87,28.2,17.8
Koundara,2014,8,10,3,90,31.7,18.5
Koundara,2014,8,11,4,88,31.5,19.5
Koundara,2014,8,12,0,82,33.5,19
Koundara,2014,8,13,51.1,80,32.5,20.5
Koundara,2014,8,14,0.7,83,30,19
Koundara,2014,8,15,0,80,33,19.3
Koundara,2014,8,16,12.7,83,31.5,19.5
Koundara,2014,8,17,29.8,85,32,19.3
Koundara,2014,8,18,10.3,91,29,18.4
Koundara,2014,8,19,0.3,86,32.5,19
Koundara,2014,8,20,8.5,90,30.8,19.4
Koundara,2014,8,21,1,80,33,18.2
Koundara,2014,8,22,1.2,83,34,19.5
Koundara,2014,8,23,12.7,90,30.4,19.4
Koundara,2014,8,24,0,83,33,19
Koundara,2014,8,25,0.1,87,33.5,19.5
Koundara,2014,8,26,0.5,82,35,20.8
Koundara,2014,8,27,18.6,92,29.5,17
Koundara,2014,8,28,8.1,90,27,17.5
Koundara,2014,8,29,0,82,33.8,18.2
Koundara,2014,8,30,14.2,80,34,20.5
Koundara,2014,8,31,0.1,88,29,17
Koundara,2014,9,1,0,83,32.8,19.5
Koundara,2014,9,2,19,81,34,21
Koundara,2014,9,3,0.6,93,26,17.4
Koundara,2014,9,4,0,85,32.2,18.8
Koundara,2014,9,5,0,82,33.5,19.5
Koundara,2014,9,6,14.1,91,30.4,16.8
Koundara,2014,9,7,39,82,33.2,17.5
Koundara,2014,9,8,0,82,33.2,17.4
Koundara,2014,9,9,6.5,91,28,18
Koundara,2014,9,10,11.4,92,31,18
Koundara,2014,9,11,22.8,90,32.6,18
Koundara,2014,9,12,0,83,34.5,19.5
Koundara,2014,9,13,16.7,83,33,21
Koundara,2014,9,14,12.8,89,34.8,18.4
Koundara,2014,9,15,15.6,90,30.2,17.5
Koundara,2014,9,16,0,86,30.3,17.5
Koundara,2014,9,17,22.6,85,31.4,18
Koundara,2014,9,18,8.8,85,32,20
Koundara,2014,9,19,22.2,92,29.8,18.4
Koundara,2014,9,20,0,83,32.5,18
Koundara,2014,9,21,6.1,82,33.2,20
Koundara,2014,9,22,15.2,90,30.2,17.5
Koundara,2014,9,23,0,81,35,20.2
Koundara,2014,9,24,0,84,32.6,20.8
Koundara,2014,9,25,0,86,33.5,19.5
Koundara,2014,9,26,2.9,87,34,20
Koundara,2014,9,27,0.1,80,33.5,17.5
Koundara,2014,9,28,17.7,85,32,17.5
Koundara,2014,9,29,0,80,34,20.2
Koundara,2014,9,30,42.2,79,34,18
Koundara,2014,10,1,4.2,89,33.5,15.5
Koundara,2014,10,2,0,81,33.2,20.5
Koundara,2014,10,3,0,84,32,19.6
Koundara,2014,10,4,18,84,33,19.5
Koundara,2014,10,5,0,85,33.2,16.8
Koundara,2014,10,6,0.3,83,32.5,19
Koundara,2014,10,7,10.1,83,33.2,18.2
Koundara,2014,10,8,3.8,90,33,18.8
Koundara,2014,10,9,0,85,33.5,18.6
Koundara,2014,10,10,0,80,34.5,19
Koundara,2014,10,11,0,80,34.2,20
Koundara,2014,10,12,0,84,33,19
Koundara,2014,10,13,0,83,33.3,21
Koundara,2014,10,14,35.3,89,33,17.8
Koundara,2014,10,15,0,85,33.8,18.6
Koundara,2014,10,16,0,87,32.8,19
Koundara,2014,10,17,0,81,35.5,19.4
Koundara,2014,10,18,0,83,35,20
Koundara,2014,10,19,0,82,35,20.5
Koundara,2014,10,20,0,83,34.3,20.5
Koundara,2014,10,21,0,83,35.8,19
Koundara,2014,10,22,0,81,36,21
Koundara,2014,10,23,0,82,34,19.5
Koundara,2014,10,24,0,80,35.5,19.3
Koundara,2014,10,25,0,82,34.5,19.3
Koundara,2014,10,26,0,83,34.2,19.4
Koundara,2014,10,27,0,81,35.4,19
Koundara,2014,10,28,0,77,36.5,19.5
Koundara,2014,10,29,1.7,92,26,18.4
Koundara,2014,10,30,0,84,33.6,18
Koundara,2014,10,31,0,75,36,19
Koundara,2014,11,1,0,78,36,17.5
Koundara,2014,11,2,0,82,34.5,19
Koundara,2014,11,3,0,77,35,18
Koundara,2014,11,4,0,81,34,18.5
Koundara,2014,11,5,0,78,34.5,18.6
Koundara,2014,11,6,0,79,35.6,17.5
Koundara,2014,11,7,0,75,36.5,18.8
Koundara,2014,11,8,0,74,37,19.5
Koundara,2014,11,9,0,70,37.2,16.5
Koundara,2014,11,10,0,69,36.4,17.5
Koundara,2014,11,11,0,65,36.5,14
Koundara,2014,11,12,0,64,36.2,13.4
Koundara,2014,11,13,0,64,36,14.4
Koundara,2014,11,14,0,70,37.5,16
Koundara,2014,11,15,0,72,34.5,16.6
Koundara,2014,11,16,0,79,33.2,17.4
Koundara,2014,11,17,0,75,35.5,18.2
Koundara,2014,11,18,,74,36,17.4
Koundara,2014,11,19,0,70,35,19
Koundara,2014,11,20,,73,31.2,18.4
Koundara,2014,11,21,0,69,33,17
Koundara,2014,11,22,0,74,32,16.5
Koundara,2014,11,23,0,72,36,16
Koundara,2014,11,24,0,70,34,18
Koundara,2014,11,25,0,69,35.6,15.5
Koundara,2014,11,26,0,74,37,15
Koundara,2014,11,27,0,80,36,13.5
Koundara,2014,11,28,0,74,34,17.3
Koundara,2014,11,29,0,73,33.5,15.3
Koundara,2014,11,30,0,71,34,16.5
Koundara,2014,12,1,0,73,35.6,17
Koundara,2014,12,2,0,69,34,16.6
Koundara,2014,12,3,0,70,35,18.2
Koundara,2014,12,4,0,62,36.5,16.6
Koundara,2014,12,5,0,67,37,16
Koundara,2014,12,6,0,73,37.2,16
Koundara,2014,12,7,0,72,34.6,16.7
Koundara,2014,12,8,0,71,37.2,15
Koundara,2014,12,9,0,72,35.6,16
Koundara,2014,12,10,0,69,35.5,12
Koundara,2014,12,11,0,66,35.2,10.6
Koundara,2014,12,12,0,64,32.8,11
Koundara,2014,12,13,0,45,34.5,9.8
Koundara,2014,12,14,0,41,34.2,12
Koundara,2014,12,15,0,36,32.6,14.4
Koundara,2014,12,16,0,32,31.3,16
Koundara,2014,12,17,0,40,31.2,13.6
Koundara,2014,12,18,0,39,33.5,13.2
Koundara,2014,12,19,0,37,34.5,12
Koundara,2014,12,20,0,34,35.6,12.2
Koundara,2014,12,21,0,36,36.6,12
Koundara,2014,12,22,0,42,36.6,11
Koundara,2014,12,23,0,52,37,11
Koundara,2014,12,24,0,44,38,11.5
Koundara,2014,12,25,0,47,37.8,12.2
Koundara,2014,12,26,0,29,37.2,13
Koundara,2014,12,27,0,36,34,10.8
Koundara,2014,12,28,0,31,30.8,9
Koundara,2014,12,29,0,27,33.5,8
Koundara,2014,12,30,0,28,34.4,10
Koundara,2014,12,31,0,38,34.2,10
Koundara,2015,1,1,0,33,35.5,8.5
Koundara,2015,1,2,0,28,34,9
Koundara,2015,1,3,0,35,34.2,11
Koundara,2015,1,4,0,28,34.5,13.5
Koundara,2015,1,5,0,19,32.5,11.5
Koundara,2015,1,6,0,25,33.6,10.3
Koundara,2015,1,7,0,27,37,11
Koundara,2015,1,8,0,22,35.4,12.5
Koundara,2015,1,9,0,29,36.5,11.5
Koundara,2015,1,10,0,48,34,14
Koundara,2015,1,11,0,36,35,13.5
Koundara,2015,1,12,0,38,36,13
Koundara,2015,1,13,0,36,33.1,13
Koundara,2015,1,14,0,44,37.4,10.5
Koundara,2015,1,15,0,37,36.5,12.9
Koundara,2015,1,16,0,48,33,13.5
Koundara,2015,1,17,0,43,36.4,13.5
Koundara,2015,1,18,0,29,36.5,12
Koundara,2015,1,19,0,30,33.7,14
Koundara,2015,1,20,0,34,37,11.5
Koundara,2015,1,21,0,37,35.5,11
Koundara,2015,1,22,0,34,36.5,15.5
Koundara,2015,1,23,0,27,37.7,15.2
Koundara,2015,1,24,0,31,38.2,14.5
Koundara,2015,1,25,0,30,38.6,12.5
Koundara,2015,1,26,0,24,37.2,12.5
Koundara,2015,1,27,0,20,36.1,14
Koundara,2015,1,28,0,18,35.6,15
Koundara,2015,1,29,0,16,36.7,12.6
Koundara,2015,1,30,0,21,37.4,12.5
Koundara,2015,1,31,0,21,37.6,12.5
Koundara,2015,2,1,0,22,38.2,11.4
Koundara,2015,2,2,0,22,39.5,13
Koundara,2015,2,3,0,26,39.5,12
Koundara,2015,2,4,0,38,38.5,11.4
Koundara,2015,2,5,0,37,39.5,14
Koundara,2015,2,6,0,32,40.8,13.5
Koundara,2015,2,7,0,46,40,18
Koundara,2015,2,8,0,57,38.9,18
Koundara,2015,2,9,0,47,39.4,17.5
Koundara,2015,2,10,0,37,39.8,16
Koundara,2015,2,11,0,32,39.9,17.4
Koundara,2015,2,12,0,37,40.4,16
Koundara,2015,2,13,0,35,39.3,15.6
Koundara,2015,2,14,0,26,40,18.4
Koundara,2015,2,15,0,33,39,18.2
Koundara,2015,2,16,0,47,37.8,17.5
Koundara,2015,2,17,0,28,38.5,17.2
Koundara,2015,2,18,0,27,40.3,18
Koundara,2015,2,19,0,36,37.9,16.5
Koundara,2015,2,20,0,28,34.2,16.5
Koundara,2015,2,21,0,30,33.8,13.2
Koundara,2015,2,22,0,29,35.5,13
Koundara,2015,2,23,0,23,38,13
Koundara,2015,2,24,0,26,40,16.2
Koundara,2015,2,25,0,28,40.2,14.5
Koundara,2015,2,26,0,17,38,14.2
Koundara,2015,2,27,0,18,36,17.9
Koundara,2015,2,28,0,13,36.5,16.5
Koundara,2015,3,1,0,16,37.6,16.2
Koundara,2015,3,2,0,18,38.5,14.5
Koundara,2015,3,3,0,25,39.5,13.8
Koundara,2015,3,4,0,32,39.4,15.4
Koundara,2015,3,5,0,39,38,17.5
Koundara,2015,3,6,0,35,40.6,16.7
Koundara,2015,3,7,0,33,41.7,17.8
Koundara,2015,3,8,0,43,38.2,19.4
Koundara,2015,3,9,0,47,37,18.4
Koundara,2015,3,10,0,34,37.2,19
Koundara,2015,3,11,0,27,40,18.4
