Station,Year,Month,Day,Rain,RelHum,Tmax,Tmin
Koundara,2004,10,09,0.2,82,33.8,20
Koundara,2004,10,10,0,83,34.6,22.5
Koundara,2004,10,11,0,81,34.5,23
Koundara,2004,10,12,0,82,33,21.9
Koundara,2004,10,13,1.9,83,34,20.5
Koundara,2004,10,14,0,82,33.7,20.9
Koundara,2004,10,15,0.4,84,36,21.8
Koundara,2004,10,16,0,81,32.5,20.8
Koundara,2004,10,17,0,87,32.6,22
Koundara,2004,10,18,0,83,33.5,21
Koundara,2004,10,19,0,81,34,21
Koundara,2004,10,20,0,82,36,21.9
Koundara,2004,10,21,0,84,33.8,22.8
Koundara,2004,10,22,0,82,34.5,22
Koundara,2004,10,23,0.9,85,32,20.6
Koundara,2004,10,24,0,80,32,19.5
Koundara,2004,10,25,0,77,37,21.6
Koundara,2004,10,26,0,80,35.5,21.5
Koundara,2004,10,27,0,83,34,23.8
Koundara,2004,10,28,0,81,34.4,21.4
Koundara,2004,10,29,0,79,35,21
Koundara,2004,10,30,0,80,34.5,22.3
Koundara,2004,10,31,0,80,34.6,23.6
Koundara,2004,11,01,0,80,35,22.2
Koundara,2004,11,02,0,79,35.5,22
Koundara,2004,11,03,0,82,35,23
Koundara,2004,11,04,0,79,34.2,21
Koundara,2004,11,05,0,78,33.7,20.5
Koundara,2004,11,06,0,81,34.2,21.4
Koundara,2004,11,07,3.3,88,30,20.6
Koundara,2004,11,08,0,79,35.4,21
Koundara,2004,11,09,0,79,34.2,22
Koundara,2004,11,10,0,78,35,20
Koundara,2004,11,11,0,77,37.7,19.5
Koundara,2004,11,12,0,75,37.2,18.9
Koundara,2004,11,13,0,76,35.5,20.9
Koundara,2004,11,14,0,75,35.6,21
Koundara,2004,11,15,0,77,35,20.2
Koundara,2004,11,16,0,73,34.5,19.2
Koundara,2004,11,17,0,76,33.5,17.9
Koundara,2004,11,18,0,60,35,15
Koundara,2004,11,19,0,75,29.5,18
Koundara,2004,11,20,0,63,33.6,13
Koundara,2004,11,21,0,73,36.2,15.2
Koundara,2004,11,22,0,75,37.1,18.1
Koundara,2004,11,23,0,81,36.6,19.4
Koundara,2004,11,24,0,80,36.6,18
Koundara,2004,11,25,0,81,35,18.5
Koundara,2004,11,26,0,73,35.6,18.5
Koundara,2004,11,27,0,66,35.6,15
Koundara,2004,11,28,0,70,35.5,15.5
Koundara,2004,11,29,0,65,36.7,16.1
Koundara,2004,11,30,0,69,33.2,17
Koundara,2004,12,01,0,64,35.6,15.5
Koundara,2004,12,02,0,56,35,16.5
Koundara,2004,12,03,0,59,35.3,17.1
Koundara,2004,12,04,0,61,35,17
Koundara,2004,12,05,0,65,35.5,16.5
Koundara,2004,12,06,0,66,35.5,15.5
Koundara,2004,12,07,0,69,34.5,15
Koundara,2004,12,08,0,54,34.5,13.6
Koundara,2004,12,09,0,66,35.6,15
Koundara,2004,12,10,0,64,35,15
Koundara,2004,12,11,0,61,35,13.6
Koundara,2004,12,12,0,63,35.5,15
Koundara,2004,12,13,0,61,36.4,15.8
Koundara,2004,12,14,0,56,33,16.5
Koundara,2004,12,15,0,63,32.6,16
Koundara,2004,12,16,0,68,32.8,16.6
Koundara,2004,12,17,0,63,34.5,18.5
Koundara,2004,12,18,0,66,35,17.3
Koundara,2004,12,19,0,58,36.5,18.6
Koundara,2004,12,20,0,53,37.4,18.6
Koundara,2004,12,21,0,62,37.5,19.2
Koundara,2004,12,22,0,61,37.6,19.8
Koundara,2004,12,23,0,58,38,17.8
Koundara,2004,12,24,0,55,36.5,16.2
Koundara,2004,12,25,0,48,38.4,15.2
Koundara,2004,12,26,0,40,35.5,15.6
Koundara,2004,12,27,0,41,35.8,16.2
Koundara,2004,12,28,0,38,36,15.6
Koundara,2004,12,29,0,36,38,16.6
Koundara,2004,12,30,0,32,34.8,17.5
Koundara,2004,12,31,0,40,34.2,15
Koundara,2005,01,01,0,29,33.4,16.2
Koundara,2005,01,02,0,25,33.6,14.6
Koundara,2005,01,03,0,27,34.2,14.2
Koundara,2005,01,04,0,31,34.5,12.9
Koundara,2005,01,05,0,35,34.6,14.6
Koundara,2005,01,06,0,42,34.7,16.3
Koundara,2005,01,07,0,34,34.5,17
Koundara,2005,01,08,0,35,34.5,18.2
Koundara,2005,01,09,0,25,35.6,15.6
Koundara,2005,01,10,0,26,33.6,16.9
Koundara,2005,01,11,0,27,32.6,17.5
Koundara,2005,01,12,0,22,31.6,17.5
Koundara,2005,01,13,0,23,31.6,16.9
Koundara,2005,01,14,0,29,34,16
Koundara,2005,01,15,0,38,35.5,15
Koundara,2005,01,16,0,47,34.4,15.6
Koundara,2005,01,17,0,49,34.6,17.6
Koundara,2005,01,18,0,45,35.7,17
Koundara,2005,01,19,0,23,35.2,17.6
Koundara,2005,01,20,0,24,35,14.2
Koundara,2005,01,21,0,25,34.2,16
Koundara,2005,01,22,0,27,36.2,14.6
Koundara,2005,01,23,0,30,37,15
Koundara,2005,01,24,0,36,37.8,15
Koundara,2005,01,25,0,39,36.3,16.4
Koundara,2005,01,26,0,34,36.5,15.4
Koundara,2005,01,27,0,32,37.4,15.9
Koundara,2005,01,28,0,30,36.5,15.6
Koundara,2005,01,29,0,33,38.5,14.5
Koundara,2005,01,30,0,33,38,17
Koundara,2005,01,31,0,45,37.5,16.5
Koundara,2005,02,01,0,33,39,19
Koundara,2005,02,02,0,32,39.6,18.7
Koundara,2005,02,03,0,28,38.2,20.5
Koundara,2005,02,04,0,24,38.2,18.2
Koundara,2005,02,05,0,19,36.5,17
Koundara,2005,02,06,0,22,36.5,17.5
Koundara,2005,02,07,0,21,37,17.3
Koundara,2005,02,08,0,24,35.4,15.6
Koundara,2005,02,09,0,25,36.2,15.2
Koundara,2005,02,10,0,26,38.6,16.4
Koundara,2005,02,11,0,35,38,16.5
Koundara,2005,02,12,0,35,39.5,22
Koundara,2005,02,13,0,27,37.6,23.6
Koundara,2005,02,14,0,35,29,23.4
Koundara,2005,02,15,0,28,38.6,21.6
Koundara,2005,02,16,0,30,40.4,21
Koundara,2005,02,17,0,38,39,22.4
Koundara,2005,02,18,0,38,38.6,21.3
Koundara,2005,02,19,0,38,38.5,21.1
Koundara,2005,02,20,0,41,37,18.6
Koundara,2005,02,21,0,35,36.6,21
Koundara,2005,02,22,0,35,40,23.4
Koundara,2005,02,23,0,47,40,21.9
Koundara,2005,02,24,0,46,38,21.5
Koundara,2005,02,25,0,43,37.7,23.5
Koundara,2005,02,26,0,45,41,23.2
Koundara,2005,02,27,,54,39.6,24.2
Koundara,2005,02,28,0,66,36.5,20.4
Koundara,2005,03,01,0,55,37.5,24.5
Koundara,2005,03,02,0,49,38.6,22.1
Koundara,2005,03,03,0,56,36.5,23.4
Koundara,2005,03,04,0,49,39.5,22.2
Koundara,2005,03,05,0,44,38.8,25
Koundara,2005,03,06,0,43,39.4,22.5
Koundara,2005,03,07,0,45,41,21.5
Koundara,2005,03,08,0,40,41.5,22.2
Koundara,2005,03,09,0,37,42.5,22.6
Koundara,2005,03,10,0,52,41,24
Koundara,2005,03,11,0,52,39.5,23.2
Koundara,2005,03,12,0,51,40,22.8
Koundara,2005,03,13,0,46,41,22.4
Koundara,2005,03,14,0,50,40,22.4
Koundara,2005,03,15,0,35,41.5,20
Koundara,2005,03,16,0,34,42.2,20.9
Koundara,2005,03,17,0,46,42,23
Koundara,2005,03,18,0,47,42.5,22.5
Koundara,2005,03,19,0,42,41.9,21.8
Koundara,2005,03,20,0,43,41,22.4
Koundara,2005,03,21,0,44,41.5,21.9
Koundara,2005,03,22,0,47,41.2,21.6
Koundara,2005,03,23,0,47,40.6,21.2
Koundara,2005,03,24,0,46,41.5,21
Koundara,2005,03,25,0,46,42,20.3
Koundara,2005,03,26,0,47,41.7,21.1
Koundara,2005,03,27,0,46,42,21.1
Koundara,2005,03,28,0,54,40.5,21
Koundara,2005,03,29,0,49,41,23.1
Koundara,2005,03,30,0,45,40.4,23.2
Koundara,2005,03,31,0,42,41.6,22.8
Koundara,2005,04,01,0,45,42,22.2
Koundara,2005,04,02,0,41,41,22
Koundara,2005,04,03,0,44,42.2,23.2
Koundara,2005,04,04,0,47,41.8,22.8
Koundara,2005,04,05,0,43,43,23.5
Koundara,2005,04,06,0,55,41.1,23.1
Koundara,2005,04,07,0,44,41.5,23
Koundara,2005,04,08,0,48,41.9,23.7
Koundara,2005,04,09,0,49,41.9,22.1
Koundara,2005,04,10,0,50,41.5,22.8
Koundara,2005,04,11,0,51,41.8,22.5
Koundara,2005,04,12,0,61,38.6,22.8
Koundara,2005,04,13,0,58,39,23.5
Koundara,2005,04,14,0,48,40.5,24.2
Koundara,2005,04,15,0,44,40.7,24.5
Koundara,2005,04,16,0,48,39.8,23.4
Koundara,2005,04,17,0,43,40.5,23.9
Koundara,2005,04,18,0,44,40.5,22
Koundara,2005,04,19,0,40,41.2,21.4
Koundara,2005,04,20,0,41,42.4,22
Koundara,2005,04,21,0,55,40,22.9
Koundara,2005,04,22,0,45,42.9,22.3
Koundara,2005,04,23,0,53,40.5,22.8
Koundara,2005,04,24,0,59,40,23.2
Koundara,2005,04,25,0,53,38.5,23.1
Koundara,2005,04,26,0,58,41,23.5
Koundara,2005,04,27,0,49,40.6,23.5
Koundara,2005,04,28,0,52,41.9,23.6
Koundara,2005,04,29,0,60,39.5,23.3
Koundara,2005,04,30,0,58,40,23
Koundara,2005,05,01,0,61,40.7,23.3
Koundara,2005,05,02,0,59,40.7,23.5
Koundara,2005,05,03,0,54,40.5,23.4
Koundara,2005,05,04,0,49,40.5,22.8
Koundara,2005,05,05,0,50,40.9,22.6
Koundara,2005,05,06,0,45,41,22.4
Koundara,2005,05,07,0,46,41,22.6
Koundara,2005,05,08,1.3,43,41,24.6
Koundara,2005,05,09,16.7,51,40.2,23.4
Koundara,2005,05,10,0,73,36.8,22.8
Koundara,2005,05,11,7.5,69,35,23.6
Koundara,2005,05,12,0,66,37.7,20.9
Koundara,2005,05,13,0,58,37,25
Koundara,2005,05,14,0,66,38.6,25
Koundara,2005,05,15,19.7,66,39.3,24.9
Koundara,2005,05,16,0,72,36.6,21.4
Koundara,2005,05,17,0,68,37,24.8
Koundara,2005,05,18,32.6,64,39.3,25.3
Koundara,2005,05,19,3,89,39,20
Koundara,2005,05,20,0,72,37.9,24.5
Koundara,2005,05,21,0,72,35.2,22.5
Koundara,2005,05,22,0,68,35.4,21.9
Koundara,2005,05,23,9,68,37.6,24.5
Koundara,2005,05,24,0,82,33.6,20.2
Koundara,2005,05,25,0,72,34,21.6
Koundara,2005,05,26,0.1,77,33.5,23.8
Koundara,2005,05,27,0,76,36,24.8
Koundara,2005,05,28,0,68,37.4,21.5
Koundara,2005,05,29,0,69,35,23.3
Koundara,2005,05,30,0,70,37.5,22.8
Koundara,2005,05,31,0,70,35.4,24
Koundara,2005,06,01,0,72,37,24.2
Koundara,2005,06,02,0,63,40,24.5
Koundara,2005,06,03,0,67,37,23.4
Koundara,2005,06,04,29.6,70,37.5,24.5
Koundara,2005,06,05,26.8,82,32,19.5
Koundara,2005,06,06,0.2,82,33.6,20.8
Koundara,2005,06,07,0,79,36.5,24
Koundara,2005,06,08,0,79,35.3,21.9
Koundara,2005,06,09,0,76,34.7,24.1
Koundara,2005,06,10,0,74,34.6,24
Koundara,2005,06,11,3.8,71,36.4,21.6
Koundara,2005,06,12,0,76,36.1,22.9
Koundara,2005,06,13,10,91,27.4,19.8
Koundara,2005,06,14,1,82,31.6,21.2
Koundara,2005,06,15,13.6,82,34.8,22.9
Koundara,2005,06,16,0.2,82,34.4,19.6
Koundara,2005,06,17,0,78,34.6,20.9
Koundara,2005,06,18,0,77,34.8,23
Koundara,2005,06,19,0,79,35.4,23.5
Koundara,2005,06,20,30.6,90,28.5,19
Koundara,2005,06,21,0,81,34,21.4
Koundara,2005,06,22,0,77,34.5,22.2
Koundara,2005,06,23,20.2,75,36.4,22
Koundara,2005,06,24,1.8,87,31.6,18
Koundara,2005,06,25,0,88,29.2,22
Koundara,2005,06,26,0,78,33,21.2
Koundara,2005,06,27,22.8,79,34,21.5
Koundara,2005,06,28,0,82,33,18.6
Koundara,2005,06,29,0,79,32.5,21.2
Koundara,2005,06,30,9,83,33.1,21.9
Koundara,2005,07,01,0,82,33,20.5
Koundara,2005,07,02,0.3,82,33.6,23
Koundara,2005,07,03,0.1,82,31,21
Koundara,2005,07,04,0,79,33.5,21.8
Koundara,2005,07,05,40.6,79,34,22.4
Koundara,2005,07,06,9.9,84,33,20
Koundara,2005,07,07,9.3,81,32,21
Koundara,2005,07,08,0,79,34,22
Koundara,2005,07,09,4.3,88,32.9,20.5
Koundara,2005,07,10,40.1,90,32.9,20.5
Koundara,2005,07,11,2.8,84,32,20.4
Koundara,2005,07,12,0,83,33.3,21.5
Koundara,2005,07,13,11.4,86,31.6,21.3
Koundara,2005,07,14,20.4,82,33.4,20.9
Koundara,2005,07,15,14.5,91,31,19.4
Koundara,2005,07,16,0,82,33.1,20.2
Koundara,2005,07,17,0,77,34.6,22
Koundara,2005,07,18,0,85,32,22.4
Koundara,2005,07,19,0.2,83,31,23
Koundara,2005,07,20,3.7,83,31,21
Koundara,2005,07,21,1.3,82,33,21.5
Koundara,2005,07,22,15.1,89,33.8,20.2
Koundara,2005,07,23,13.8,83,34.4,21.2
Koundara,2005,07,24,28.4,85,33,20.6
Koundara,2005,07,25,0.1,87,31.5,20
Koundara,2005,07,26,0,87,29.8,21.6
Koundara,2005,07,27,0,81,34,21
Koundara,2005,07,28,0,83,33.4,21.8
Koundara,2005,07,29,0,83,33,23
Koundara,2005,07,30,13.6,82,33.5,23.2
Koundara,2005,07,31,0.2,81,34,20.2
Koundara,2005,08,01,0.6,84,31,21.9
Koundara,2005,08,02,0,82,34.8,21
Koundara,2005,08,03,0.5,84,33,21
Koundara,2005,08,04,13.9,90,28.2,19
Koundara,2005,08,05,1.2,89,32.5,20.5
Koundara,2005,08,06,0,87,31,21.3
Koundara,2005,08,07,0,84,33.5,21.5
Koundara,2005,08,08,0,81,34.6,23.2
Koundara,2005,08,09,20.6,86,34.4,22.5
Koundara,2005,08,10,36.4,90,34,21.2
Koundara,2005,08,11,1.4,86,32.6,20.9
Koundara,2005,08,12,4,90,29.8,21
Koundara,2005,08,13,0,85,32,20
Koundara,2005,08,14,3.6,82,34.4,22.2
Koundara,2005,08,15,48.6,84,33,18.8
Koundara,2005,08,16,7.7,91,30,20.8
Koundara,2005,08,17,2.9,87,30.2,21
Koundara,2005,08,18,3.3,87,29.6,21.4
Koundara,2005,08,19,36,85,31.2,19.5
Koundara,2005,08,20,0.2,87,30.4,20.8
Koundara,2005,08,21,24.4,85,32.6,20.9
Koundara,2005,08,22,3.1,87,31.5,19
Koundara,2005,08,23,3.5,87,31.1,21.1
Koundara,2005,08,24,3.3,85,34,20
Koundara,2005,08,25,3.7,87,33.5,20.6
Koundara,2005,08,26,31.2,86,33,19.9
Koundara,2005,08,27,0,87,29.8,18
Koundara,2005,08,28,3.8,87,34.2,21
Koundara,2005,08,29,16.4,85,34.5,21
Koundara,2005,08,30,0.1,88,31.1,19.2
Koundara,2005,08,31,53.5,88,33,20
Koundara,2005,09,01,1.6,88,32.5,20
Koundara,2005,09,02,19,84,33.3,21.3
Koundara,2005,09,03,2.3,92,26.2,18.8
Koundara,2005,09,04,4.4,85,32,20
Koundara,2005,09,05,0,83,33.6,21.4
Koundara,2005,09,06,3,92,30.6,20.9
Koundara,2005,09,07,9.2,93,30.5,20.5
Koundara,2005,09,08,49.2,80,34.3,20.4
Koundara,2005,09,09,1,84,33.5,19.2
Koundara,2005,09,10,0.1,87,30.5,20
Koundara,2005,09,11,0,84,34.2,21.6
Koundara,2005,09,12,0,83,34,22.8
Koundara,2005,09,13,18.3,86,34,20.6
Koundara,2005,09,14,9.8,88,34,19.8
Koundara,2005,09,15,2.6,85,33.2,21
Koundara,2005,09,16,0,84,34,19
Koundara,2005,09,17,4.6,83,,22.2
Koundara,2005,09,18,6.4,82,34.5,20.1
Koundara,2005,09,19,0,84,34,19.5
Koundara,2005,09,20,0,82,35,22.5
Koundara,2005,09,21,0,88,33.6,23.5
Koundara,2005,09,22,0,83,32.8,20
Koundara,2005,09,23,0,83,32.4,20
Koundara,2005,09,24,15.3,73,34.5,21.1
Koundara,2005,09,25,80.2,85,33,19.5
Koundara,2005,09,26,26.6,93,28.2,18.8
Koundara,2005,09,27,2.2,93,26.5,20.2
Koundara,2005,09,28,5.4,90,29.5,20
Koundara,2005,09,29,0,88,32.1,20.4
Koundara,2005,09,30,0,82,33.6,19.8
Koundara,2005,10,01,12.3,83,34.5,21.4
Koundara,2005,10,02,0.2,86,33,19.2
Koundara,2005,10,03,0,85,34.5,21.4
Koundara,2005,10,04,0,87,34.1,21.3
Koundara,2005,10,05,8.3,89,27.9,21
Koundara,2005,10,06,0.3,85,34.5,19.8
Koundara,2005,10,07,0,83,34.2,20
Koundara,2005,10,08,33,86,33,21.9
Koundara,2005,10,09,0,89,29,
Koundara,2005,10,10,0,82,34.8,20.2
Koundara,2005,10,11,3.2,87,32.2,19
Koundara,2005,10,12,6.6,84,35,20.2
Koundara,2005,10,13,0,84,33.5,
Koundara,2005,10,14,0,81,34,20.5
Koundara,2005,10,15,0,85,34.5,21.5
Koundara,2005,10,16,0.3,89,34.4,22
Koundara,2005,10,17,0,82,34,19.3
Koundara,2005,10,18,0,83,36.4,20.6
Koundara,2005,10,19,0,81,32,19.6
Koundara,2005,10,20,0,81,33,18.9
Koundara,2005,10,21,0,81,34,20.5
Koundara,2005,10,22,0,86,36,21.6
Koundara,2005,10,23,0,83,35.8,21.2
Koundara,2005,10,24,4.9,82,33,19.5
Koundara,2005,10,25,0,78,33,18.8
Koundara,2005,10,26,0,79,35,19.5
Koundara,2005,10,27,0,85,35,19.8
Koundara,2005,10,28,0,83,34,20
Koundara,2005,10,29,0,84,33.5,18.9
Koundara,2005,10,30,0,83,34.7,20
Koundara,2005,10,31,0,79,36,18.7
Koundara,2005,11,01,0,84,36.4,20.1
Koundara,2005,11,02,0,81,33.4,19.4
Koundara,2005,11,03,0,84,32.1,18.8
Koundara,2005,11,04,0,82,35,19
Koundara,2005,11,05,0,85,35.2,19
Koundara,2005,11,06,0,82,34,19.9
Koundara,2005,11,07,0,81,33.8,19.1
Koundara,2005,11,08,0,78,34.6,19
Koundara,2005,11,09,0,69,34.8,14.5
Koundara,2005,11,10,0,78,34,16.1
Koundara,2005,11,11,0,79,35,16.9
Koundara,2005,11,12,0,80,35,18.5
Koundara,2005,11,13,0,82,33,18.5
Koundara,2005,11,14,0,73,33.4,14.8
Koundara,2005,11,15,0,72,33,14
Koundara,2005,11,16,0,76,34.8,16
Koundara,2005,11,17,0,80,35,16
Koundara,2005,11,18,0,78,36.5,17.5
Koundara,2005,11,19,0,76,35.5,16.5
Koundara,2005,11,20,0,73,35.5,16.2
Koundara,2005,11,21,0,77,36,17.8
Koundara,2005,11,22,0,70,37.3,17.3
Koundara,2005,11,23,0,78,36.9,18.5
Koundara,2005,11,24,0,74,38,17
Koundara,2005,11,25,0,72,36.5,16
Koundara,2005,11,26,0,78,36.5,17
Koundara,2005,11,27,0,80,34.5,18.5
Koundara,2005,11,28,0,,,
Koundara,2005,11,29,0,,,
Koundara,2005,11,30,0,,,
Koundara,2005,12,01,0,,,
Koundara,2005,12,02,0,,,
Koundara,2005,12,03,0,,,
Koundara,2005,12,04,0,72,36.4,15
Koundara,2005,12,05,0,74,36.5,14
Koundara,2005,12,06,0,66,36.6,13.5
Koundara,2005,12,07,0,73,34.6,13.2
Koundara,2005,12,08,0,64,36.4,15
Koundara,2005,12,09,0,59,35.6,15.6
Koundara,2005,12,10,0,52,34.3,16.1
Koundara,2005,12,11,0,58,34.5,15.6
Koundara,2005,12,12,0,51,35.6,13.6
Koundara,2005,12,13,0,54,37.5,12.2
Koundara,2005,12,14,0,63,33.9,14.4
Koundara,2005,12,15,0,54,37,13
Koundara,2005,12,16,0,57,36.7,13.2
Koundara,2005,12,17,0,51,36.5,15.3
Koundara,2005,12,18,0,57,38,13.5
Koundara,2005,12,19,0,58,37.9,13
Koundara,2005,12,20,0,67,36.6,13
Koundara,2005,12,21,0,75,35.2,13
Koundara,2005,12,22,0,69,37.5,15.9
Koundara,2005,12,23,0,69,36,17.6
Koundara,2005,12,24,0,69,35.6,17
Koundara,2005,12,25,0,65,35,16.2
Koundara,2005,12,26,0,51,36.5,14.6
Koundara,2005,12,27,0,56,36,16
Koundara,2005,12,28,0,41,37,12.4
Koundara,2005,12,29,0,37,37,12.2
Koundara,2005,12,30,0,50,30.5,15
Koundara,2005,12,31,0,43,33.4,11.6
Koundara,2006,01,01,0,40,34,13
Koundara,2006,01,02,0,54,36.6,13
Koundara,2006,01,03,0,49,35,12
Koundara,2006,01,04,0,47,35.7,12.1
Koundara,2006,01,05,0,50,36,12
Koundara,2006,01,06,0,35,36.1,13.4
Koundara,2006,01,07,0,36,34.6,13.6
Koundara,2006,01,08,0,38,34,10.6
Koundara,2006,01,09,0,55,34.5,10
Koundara,2006,01,10,0,62,35,16
Koundara,2006,01,11,0,59,34.5,17.8
Koundara,2006,01,12,0,53,35.3,15
Koundara,2006,01,13,0,36,37,14
Koundara,2006,01,14,0,30,36.5,13.5
Koundara,2006,01,15,0,31,35,13.8
Koundara,2006,01,16,0,32,33.6,13.2
Koundara,2006,01,17,0,31,30.6,14
Koundara,2006,01,18,0,30,29,12.4
Koundara,2006,01,19,0,37,30,12
Koundara,2006,01,20,0,36,32.6,13.6
Koundara,2006,01,21,0,32,34.5,15
Koundara,2006,01,22,0,37,38.5,14.3
Koundara,2006,01,23,0,52,37.3,15.1
Koundara,2006,01,24,0,49,37,14.4
Koundara,2006,01,25,0,34,38,14
Koundara,2006,01,26,0,34,36.6,14.6
Koundara,2006,01,27,0,40,37,14
Koundara,2006,01,28,0,39,36,13.9
Koundara,2006,01,29,0,39,34.5,13
Koundara,2006,01,30,0,32,37.2,14.5
Koundara,2006,01,31,0,31,37,15.1
Koundara,2006,02,01,0,36,38.8,14.8
Koundara,2006,02,02,0,32,38.4,14.5
Koundara,2006,02,03,0,34,37.5,14.8
Koundara,2006,02,04,0,34,38.2,14.7
Koundara,2006,02,05,0,24,38.8,15.3
Koundara,2006,02,06,0,52,39.6,14
Koundara,2006,02,07,0,47,40,14.6
Koundara,2006,02,08,0,32,40,15.5
Koundara,2006,02,09,0,50,36.8,19.4
Koundara,2006,02,10,0,24,36.5,20.3
Koundara,2006,02,11,0,42,36,20
Koundara,2006,02,12,0,39,35,17
Koundara,2006,02,13,0,45,36.5,14.5
Koundara,2006,02,14,0,34,37.5,18.1
Koundara,2006,02,15,0,34,34.5,18.1
Koundara,2006,02,16,0,34,32.4,19.5
Koundara,2006,02,17,0,39,35.5,14
Koundara,2006,02,18,0,43,37,17.4
Koundara,2006,02,19,0,39,38,19.2
Koundara,2006,02,20,0,27,37.6,16.5
Koundara,2006,02,21,0,26,39.5,15.5
Koundara,2006,02,22,0,26,39.2,16.6
Koundara,2006,02,23,0,24,39.6,18
Koundara,2006,02,24,0,19,40,16.5
Koundara,2006,02,25,0,23,40.9,15.5
Koundara,2006,02,26,0,25,41,15
Koundara,2006,02,27,0,30,40.5,13.5
Koundara,2006,02,28,0,34,41,14
Koundara,2006,03,01,0,31,34.6,16
Koundara,2006,03,02,0,17,38,14.5
Koundara,2006,03,03,0,19,40.5,15.9
Koundara,2006,03,04,0,27,41.4,17.4
Koundara,2006,03,05,0,33,41.5,16.5
Koundara,2006,03,06,0,38,40.9,18.2
Koundara,2006,03,07,0,39,41.5,19.2
Koundara,2006,03,08,0,20,38.6,21.9
Koundara,2006,03,09,0,13,38.5,21.1
Koundara,2006,03,10,0,28,38.6,21
Koundara,2006,03,11,0,37,38.5,21.5
Koundara,2006,03,12,0,36,39.5,21.5
Koundara,2006,03,13,0,36,40.5,20
Koundara,2006,03,14,0,32,40,19.6
Koundara,2006,03,15,0,33,40.2,19
Koundara,2006,03,16,0,35,41,19
Koundara,2006,03,17,0,42,39.5,19.6
Koundara,2006,03,18,0,50,40,19
Koundara,2006,03,19,0,43,41.5,20.1
Koundara,2006,03,20,0,40,40.5,21.5
Koundara,2006,03,21,0,23,41.5,19.5
Koundara,2006,03,22,0,31,42.5,21
Koundara,2006,03,23,0,36,41.2,21
Koundara,2006,03,24,0,46,40.5,20.3
Koundara,2006,03,25,0,38,41.5,20.5
Koundara,2006,03,26,0,39,41.6,19.6
Koundara,2006,03,27,0,43,41,19
Koundara,2006,03,28,0,46,40.4,19
Koundara,2006,03,29,0,45,39.5,19.5
Koundara,2006,03,30,0,51,36.4,19.8
Koundara,2006,03,31,0,30,41.6,20.9
Koundara,2006,04,01,0,42,42.3,20.5
Koundara,2006,04,02,0,56,41.5,20.3
Koundara,2006,04,03,0,42,41.5,20.3
Koundara,2006,04,04,0,44,42.5,20.2
Koundara,2006,04,05,0,50,40,19.2
Koundara,2006,04,06,0,49,39.5,21
Koundara,2006,04,07,0,51,38.5,22
Koundara,2006,04,08,0,46,41.3,22
Koundara,2006,04,09,0,42,42,22.8
Koundara,2006,04,10,0,53,41,21.8
Koundara,2006,04,11,0,53,41.5,20.9
Koundara,2006,04,12,0,46,41.6,20.8
Koundara,2006,04,13,0,49,40.6,21.3
Koundara,2006,04,14,0,44,41,22.3
Koundara,2006,04,15,0,50,40.5,21.4
Koundara,2006,04,16,0,42,42,21.8
Koundara,2006,04,17,0,46,39,21.3
Koundara,2006,04,18,0,55,37.4,22.4
Koundara,2006,04,19,0,58,34.8,21.6
Koundara,2006,04,20,0,54,38.4,22
Koundara,2006,04,21,0,55,40.5,22.4
Koundara,2006,04,22,0,48,41.6,23
Koundara,2006,04,23,0,45,41,23
Koundara,2006,04,24,0,41,42.6,22.5
Koundara,2006,04,25,0,42,41.5,22.8
Koundara,2006,04,26,0,35,42,21
Koundara,2006,04,27,0,42,41,21
Koundara,2006,04,28,0,42,41,21.8
Koundara,2006,04,29,0,35,40,21.7
Koundara,2006,04,30,0,40,39.6,21
Koundara,2006,05,01,0,32,40.2,20
Koundara,2006,05,02,0,33,38.5,20.9
Koundara,2006,05,03,0,27,41.9,20.8
Koundara,2006,05,04,0,33,43,22.2
Koundara,2006,05,05,0,37,43.6,22.1
Koundara,2006,05,06,0,48,40.1,22.3
Koundara,2006,05,07,0,41,43,23
Koundara,2006,05,08,0,40,42.6,22
Koundara,2006,05,09,0,44,42.8,20.6
Koundara,2006,05,10,0,36,41,23
Koundara,2006,05,11,0,44,42.3,22.5
Koundara,2006,05,12,0,46,41,20.5
Koundara,2006,05,13,0,46,42.5,21
Koundara,2006,05,14,0,50,43,21.4
Koundara,2006,05,15,0,55,40,20.5
Koundara,2006,05,16,0,51,39.8,21
Koundara,2006,05,17,0,46,42.5,20.8
Koundara,2006,05,18,0,48,43.4,21.5
Koundara,2006,05,19,1.8,53,41.5,21.4
Koundara,2006,05,20,18.6,64,38.5,19.8
Koundara,2006,05,21,1.9,75,34.3,19
Koundara,2006,05,22,6.2,63,37.6,21.1
Koundara,2006,05,23,0.2,70,37,19.6
Koundara,2006,05,24,0.6,74,36.6,22.2
Koundara,2006,05,25,0,74,36,21
Koundara,2006,05,26,0,67,35.8,22
Koundara,2006,05,27,0,67,35.5,21
Koundara,2006,05,28,0,70,38.3,20.8
Koundara,2006,05,29,0,69,38,22.4
Koundara,2006,05,30,2.4,71,36.2,23.3
Koundara,2006,05,31,0,79,34.6,18
Koundara,2006,06,01,0,70,37.5,22.5
Koundara,2006,06,02,9.3,73,39.1,20.9
Koundara,2006,06,03,0,73,36.2,20.5
Koundara,2006,06,04,0,71,38,22.5
Koundara,2006,06,05,0,63,39.5,22.7
Koundara,2006,06,06,2.6,67,36,22.4
